id,key,value,type 
10606995,highway,residential,regular
10606995,name,Frazier Street,regular
10606995,cfcc,A41,tiger
10606995,county,"Stanislaus, CA",tiger
10606995,name_base,Frazier,tiger
10606995,name_type,St,tiger
10606995,reviewed,no,tiger
10607003,highway,residential,regular
10607003,name,Caswell Avenue,regular
10607003,cfcc,A41,tiger
10607003,county,"Stanislaus, CA",tiger
10607003,name_base,Caswell,tiger
10607003,name_type,Ave,tiger
10607003,reviewed,no,tiger
10607007,highway,residential,regular
10607007,name,Winmoore Way,regular
10607007,cfcc,A41,tiger
10607007,county,"Stanislaus, CA",tiger
10607007,name_base,Winmoore,tiger
10607007,name_type,Way,tiger
10607007,reviewed,no,tiger
10607071,highway,residential,regular
10607071,name,Sandpoint Drive,regular
10607071,cfcc,A41,tiger
10607071,county,"Stanislaus, CA",tiger
10607071,name_base,Sandpoint,tiger
10607071,name_type,Dr,tiger
10607071,reviewed,no,tiger
10607071,separated,no,tiger
10607071,source,tiger_import_dch_v0.6_20070809,tiger
10607071,tlid,102591915:102591921,tiger
10607105,highway,residential,regular
10607105,name,Peltola Street,regular
10607105,cfcc,A41,tiger
10607105,county,"Stanislaus, CA",tiger
10607105,name_base,Peltola,tiger
10607105,name_type,St,tiger
10607105,reviewed,no,tiger
10607105,separated,no,tiger
10607105,source,tiger_import_dch_v0.6_20070809,tiger
10607105,tlid,102645472,tiger
10607215,highway,residential,regular
10607215,name,Ridlon Lane,regular
10607215,cfcc,A41,tiger
10607215,county,"Stanislaus, CA",tiger
10607215,name_base,Ridlon,tiger
10607215,name_type,Ln,tiger
10607215,reviewed,no,tiger
10607224,highway,residential,regular
10607224,name,El Dorado Avenue,regular
10607224,cfcc,A41,tiger
10607224,county,"Stanislaus, CA",tiger
10607224,name_base,El Dorado,tiger
10607224,name_type,Ave,tiger
10607224,reviewed,no,tiger
10607244,highway,residential,regular
10607244,name,Willetts Way,regular
10607244,cfcc,A41,tiger
10607244,county,"Stanislaus, CA",tiger
10607244,name_base,Willetts,tiger
10607244,name_type,Way,tiger
10607244,reviewed,no,tiger
10607252,highway,residential,regular
10607252,name,Crestmoor Court,regular
10607252,cfcc,A41,tiger
10607252,county,"Stanislaus, CA",tiger
10607252,name_base,Crestmoor,tiger
10607252,name_type,Ct,tiger
10607252,reviewed,no,tiger
10607358,highway,residential,regular
10607358,name,Don Pedro Court,regular
10607358,cfcc,A41,tiger
10607358,county,"Stanislaus, CA",tiger
10607358,name_base,Don Pedro,tiger
10607358,name_type,Ct,tiger
10607358,reviewed,no,tiger
10607429,highway,residential,regular
10607429,name,Partee Lane,regular
10607429,cfcc,A41,tiger
10607429,county,"Stanislaus, CA",tiger
10607429,name_base,Partee,tiger
10607429,name_type,Ln,tiger
10607429,reviewed,no,tiger
10607429,separated,no,tiger
10607429,source,tiger_import_dch_v0.6_20070809,tiger
10607429,tlid,102641866:102643181,tiger
10607432,highway,residential,regular
10607432,name,Georgeann Place,regular
10607432,cfcc,A41,tiger
10607432,county,"Stanislaus, CA",tiger
10607432,name_base,Georgeann,tiger
10607432,name_type,Pl,tiger
10607432,reviewed,no,tiger
10607432,separated,no,tiger
10607432,source,tiger_import_dch_v0.6_20070809,tiger
10607432,tlid,102611609,tiger
10607455,highway,residential,regular
10607455,name,Myrtlewood Drive,regular
10607455,cfcc,A41,tiger
10607455,county,"Stanislaus, CA",tiger
10607455,name_base,Myrtlewood,tiger
10607455,name_type,Dr,tiger
10607455,reviewed,no,tiger
10607523,highway,residential,regular
10607523,name,Arvig Lane,regular
10607523,name_1,Aarvig Lane,regular
10607523,cfcc,A41,tiger
10607523,county,"Stanislaus, CA",tiger
10607523,name_base,Arvig,tiger
10607523,name_base_1,Aarvig,tiger
10607523,name_type,Ln,tiger
10607523,name_type_1,Ln,tiger
10607523,reviewed,no,tiger
10607523,separated,no,tiger
10607523,source,tiger_import_dch_v0.6_20070809,tiger
10607523,tlid,102621319,tiger
10607539,highway,residential,regular
10607539,name,Mary Avenue,regular
10607539,cfcc,A41,tiger
10607539,county,"Stanislaus, CA",tiger
10607539,name_base,Mary,tiger
10607539,name_type,Ave,tiger
10607539,reviewed,no,tiger
10607551,highway,residential,regular
10607551,name,Cedar Springs Court,regular
10607551,cfcc,A41,tiger
10607551,county,"Stanislaus, CA",tiger
10607551,name_base,Cedar Springs,tiger
10607551,name_type,Ct,tiger
10607551,reviewed,no,tiger
10607554,highway,residential,regular
10607554,name,Crystal Falls Court,regular
10607554,cfcc,A41,tiger
10607554,county,"Stanislaus, CA",tiger
10607554,name_base,Crystal Falls,tiger
10607554,name_type,Ct,tiger
10607554,reviewed,no,tiger
10607555,highway,residential,regular
10607555,name,Harold Avenue,regular
10607555,name_1,Harold Street,regular
10607555,cfcc,A41,tiger
10607555,county,"Stanislaus, CA",tiger
10607555,name_base,Harold,tiger
10607555,name_base_1,Harold,tiger
10607555,name_type,Ave,tiger
10607555,name_type_1,St,tiger
10607555,reviewed,no,tiger
10607593,highway,residential,regular
10607593,name,Rocky Falls Court,regular
10607593,cfcc,A41,tiger
10607593,county,"Stanislaus, CA",tiger
10607593,name_base,Rocky Falls,tiger
10607593,name_type,Ct,tiger
10607593,reviewed,no,tiger
10607594,highway,residential,regular
10607594,name,Caulfield Drive,regular
10607594,cfcc,A41,tiger
10607594,county,"Stanislaus, CA",tiger
10607594,name_base,Caulfield,tiger
10607594,name_type,Dr,tiger
10607594,reviewed,no,tiger
10607612,highway,residential,regular
10607612,name,Thomas Avenue,regular
10607612,cfcc,A41,tiger
10607612,county,"Stanislaus, CA",tiger
10607612,name_base,Thomas,tiger
10607612,name_type,Ave,tiger
10607612,reviewed,no,tiger
10607614,highway,residential,regular
10607614,name,Paula Nell Court,regular
10607614,name_1,Paulanell Court,regular
10607614,cfcc,A41,tiger
10607614,county,"Stanislaus, CA",tiger
10607614,name_base,Paula Nell,tiger
10607614,name_base_1,Paulanell,tiger
10607614,name_type,Ct,tiger
10607614,name_type_1,Ct,tiger
10607614,reviewed,no,tiger
10607667,highway,residential,regular
10607667,name,Tucson Avenue,regular
10607667,cfcc,A41,tiger
10607667,county,"Stanislaus, CA",tiger
10607667,name_base,Tucson,tiger
10607667,name_type,Ave,tiger
10607667,reviewed,no,tiger
10607667,separated,no,tiger
10607667,source,tiger_import_dch_v0.6_20070809,tiger
10607667,tlid,102641525,tiger
10607756,highway,residential,regular
10607756,name,Glasgow Drive,regular
10607756,cfcc,A41,tiger
10607756,county,"Stanislaus, CA",tiger
10607756,name_base,Glasgow,tiger
10607756,name_type,Dr,tiger
10607756,reviewed,no,tiger
10607769,highway,residential,regular
10607769,name,Laurel Avenue,regular
10607769,cfcc,A41,tiger
10607769,county,"Stanislaus, CA",tiger
10607769,name_base,Laurel,tiger
10607769,name_type,Ave,tiger
10607769,reviewed,no,tiger
10607781,highway,residential,regular
10607781,name,Cielito Drive,regular
10607781,cfcc,A41,tiger
10607781,county,"Stanislaus, CA",tiger
10607781,name_base,Cielito,tiger
10607781,name_type,Dr,tiger
10607781,reviewed,no,tiger
10607781,separated,no,tiger
10607781,source,tiger_import_dch_v0.6_20070809,tiger
10607781,tlid,102644222:102644227:102644274:102643478:102644123,tiger
10607782,highway,residential,regular
10607782,name,Rocky Brook Drive,regular
10607782,cfcc,A41,tiger
10607782,county,"Stanislaus, CA",tiger
10607782,name_base,Rocky Brook,tiger
10607782,name_type,Dr,tiger
10607782,reviewed,no,tiger
10607838,highway,residential,regular
10607838,name,Park Lane,regular
10607838,cfcc,A41,tiger
10607838,county,"Stanislaus, CA",tiger
10607838,name_base,Park,tiger
10607838,name_type,Ln,tiger
10607838,reviewed,no,tiger
10607895,highway,residential,regular
10607895,name,Oakridge Court,regular
10607895,cfcc,A41,tiger
10607895,county,"Stanislaus, CA",tiger
10607895,name_base,Oakridge,tiger
10607895,name_type,Ct,tiger
10607895,reviewed,no,tiger
10607992,highway,residential,regular
10607992,name,Tularosa Court,regular
10607992,cfcc,A41,tiger
10607992,county,"Stanislaus, CA",tiger
10607992,name_base,Tularosa,tiger
10607992,name_type,Ct,tiger
10607992,reviewed,no,tiger
10608013,highway,residential,regular
10608013,name,Rancho Drive,regular
10608013,cfcc,A41,tiger
10608013,county,"Stanislaus, CA",tiger
10608013,name_base,Rancho,tiger
10608013,name_type,Dr,tiger
10608013,reviewed,no,tiger
10608041,highway,residential,regular
10608041,name,Park Hurst Way,regular
10608041,cfcc,A41,tiger
10608041,county,"Stanislaus, CA",tiger
10608041,name_base,Park Hurst,tiger
10608041,name_type,Way,tiger
10608041,reviewed,no,tiger
10608072,highway,residential,regular
10608072,name,Thomasnell Way,regular
10608072,cfcc,A41,tiger
10608072,county,"Stanislaus, CA",tiger
10608072,name_base,Thomasnell,tiger
10608072,name_type,Way,tiger
10608072,reviewed,no,tiger
10608210,highway,residential,regular
10608210,name,Fowler Road,regular
10608210,cfcc,A41,tiger
10608210,county,"Stanislaus, CA",tiger
10608210,name_base,Fowler,tiger
10608210,name_type,Rd,tiger
10608210,reviewed,no,tiger
10608265,highway,residential,regular
10608265,name,Walpole Drive,regular
10608265,cfcc,A41,tiger
10608265,county,"Stanislaus, CA",tiger
10608265,name_base,Walpole,tiger
10608265,name_type,Dr,tiger
10608265,reviewed,no,tiger
10608266,highway,residential,regular
10608266,name,Walpole Drive,regular
10608266,cfcc,A41,tiger
10608266,county,"Stanislaus, CA",tiger
10608266,name_base,Walpole,tiger
10608266,name_type,Dr,tiger
10608266,reviewed,no,tiger
10608267,highway,residential,regular
10608267,name,Salamanca Court,regular
10608267,cfcc,A41,tiger
10608267,county,"Stanislaus, CA",tiger
10608267,name_base,Salamanca,tiger
10608267,name_type,Ct,tiger
10608267,reviewed,no,tiger
10608302,highway,residential,regular
10608302,name,Ator Lane,regular
10608302,cfcc,A41,tiger
10608302,county,"Stanislaus, CA",tiger
10608302,name_base,Ator,tiger
10608302,name_type,Ln,tiger
10608302,reviewed,no,tiger
10608312,highway,residential,regular
10608312,name,Jim Way,regular
10608312,cfcc,A41,tiger
10608312,county,"Stanislaus, CA",tiger
10608312,name_base,Jim,tiger
10608312,name_type,Way,tiger
10608312,reviewed,no,tiger
10608331,highway,residential,regular
10608331,name,Standford Avenue,regular
10608331,cfcc,A41,tiger
10608331,county,"Stanislaus, CA",tiger
10608331,name_base,Standford,tiger
10608331,name_type,Ave,tiger
10608331,reviewed,no,tiger
10608336,highway,residential,regular
10608336,name,Farris Avenue,regular
10608336,cfcc,A41,tiger
10608336,county,"Stanislaus, CA",tiger
10608336,name_base,Farris,tiger
10608336,name_type,Ave,tiger
10608336,reviewed,no,tiger
10608338,highway,residential,regular
10608338,name,Farris Avenue,regular
10608338,cfcc,A41,tiger
10608338,county,"Stanislaus, CA",tiger
10608338,name_base,Farris,tiger
10608338,name_type,Ave,tiger
10608338,reviewed,no,tiger
10608339,highway,residential,regular
10608339,name,Alcoy Drive,regular
10608339,cfcc,A41,tiger
10608339,county,"Stanislaus, CA",tiger
10608339,name_base,Alcoy,tiger
10608339,name_type,Dr,tiger
10608339,reviewed,no,tiger
10608342,highway,residential,regular
10608342,name,Pelham Place,regular
10608342,cfcc,A41,tiger
10608342,county,"Stanislaus, CA",tiger
10608342,name_base,Pelham,tiger
10608342,name_type,Pl,tiger
10608342,reviewed,no,tiger
10608343,highway,residential,regular
10608343,name,East Glenn Avenue,regular
10608343,cfcc,A41,tiger
10608343,county,"Stanislaus, CA",tiger
10608343,name_base,Glenn,tiger
10608343,name_direction_prefix,E,tiger
10608343,name_type,Ave,tiger
10608343,reviewed,no,tiger
10608343,separated,no,tiger
10608343,source,tiger_import_dch_v0.6_20070809,tiger
10608343,tlid,102646087,tiger
10608377,highway,residential,regular
10608377,name,Melba Court,regular
10608377,cfcc,A41,tiger
10608377,county,"Stanislaus, CA",tiger
10608377,name_base,Melba,tiger
10608377,name_type,Ct,tiger
10608377,reviewed,no,tiger
10608430,highway,residential,regular
10608430,name,Persak Court,regular
10608430,cfcc,A41,tiger
10608430,county,"Stanislaus, CA",tiger
10608430,name_base,Persak,tiger
10608430,name_type,Ct,tiger
10608430,reviewed,no,tiger
10608437,highway,residential,regular
10608437,name,Primo Way,regular
10608437,cfcc,A41,tiger
10608437,county,"Stanislaus, CA",tiger
10608437,name_base,Primo,tiger
10608437,name_type,Way,tiger
10608437,reviewed,no,tiger
10608468,highway,residential,regular
10608468,name,Condit Court,regular
10608468,cfcc,A41,tiger
10608468,county,"Stanislaus, CA",tiger
10608468,name_base,Condit,tiger
10608468,name_type,Ct,tiger
10608468,reviewed,no,tiger
10608493,highway,residential,regular
10608493,name,Fairview Drive,regular
10608493,cfcc,A41,tiger
10608493,county,"Stanislaus, CA",tiger
10608493,name_base,Fairview,tiger
10608493,name_type,Dr,tiger
10608493,reviewed,no,tiger
10608504,highway,residential,regular
10608504,name,Cambridge Way,regular
10608504,cfcc,A41,tiger
10608504,county,"Stanislaus, CA",tiger
10608504,name_base,Cambridge,tiger
10608504,name_type,Way,tiger
10608504,reviewed,no,tiger
10608542,highway,residential,regular
10608542,name,Tranquil Lane,regular
10608542,cfcc,A41,tiger
10608542,county,"Stanislaus, CA",tiger
10608542,name_base,Tranquil,tiger
10608542,name_type,Ln,tiger
10608542,reviewed,no,tiger
10608543,highway,residential,regular
10608543,name,Tranquil Lane,regular
10608543,cfcc,A41,tiger
10608543,county,"Stanislaus, CA",tiger
10608543,name_base,Tranquil,tiger
10608543,name_type,Ln,tiger
10608543,reviewed,no,tiger
10608550,highway,residential,regular
10608550,name,Spokane Street,regular
10608550,cfcc,A41,tiger
10608550,county,"Stanislaus, CA",tiger
10608550,name_base,Spokane,tiger
10608550,name_type,St,tiger
10608550,reviewed,no,tiger
10608633,highway,residential,regular
10608633,name,Westview Drive,regular
10608633,cfcc,A41,tiger
10608633,county,"Stanislaus, CA",tiger
10608633,name_base,Westview,tiger
10608633,name_type,Dr,tiger
10608633,reviewed,no,tiger
10608684,highway,residential,regular
10608684,name,Dover Avenue,regular
10608684,cfcc,A41,tiger
10608684,county,"Stanislaus, CA",tiger
10608684,name_base,Dover,tiger
10608684,name_type,Ave,tiger
10608684,reviewed,no,tiger
10608685,highway,residential,regular
10608685,name,Dover Avenue,regular
10608685,cfcc,A41,tiger
10608685,county,"Stanislaus, CA",tiger
10608685,name_base,Dover,tiger
10608685,name_type,Ave,tiger
10608685,reviewed,no,tiger
10608712,highway,residential,regular
10608712,name,Memorial Drive,regular
10608712,cfcc,A41,tiger
10608712,county,"Stanislaus, CA",tiger
10608712,name_base,Memorial,tiger
10608712,name_type,Dr,tiger
10608712,reviewed,no,tiger
10608712,separated,no,tiger
10608712,source,tiger_import_dch_v0.6_20070809,tiger
10608712,tlid,102641693,tiger
10608713,highway,residential,regular
10608713,name,Memorial Drive,regular
10608713,cfcc,A41,tiger
10608713,county,"Stanislaus, CA",tiger
10608713,name_base,Memorial,tiger
10608713,name_type,Dr,tiger
10608713,reviewed,no,tiger
10608713,separated,no,tiger
10608713,source,tiger_import_dch_v0.6_20070809,tiger
10608713,tlid,102591931:102591932,tiger
10608714,highway,residential,regular
10608714,name,Memorial Drive,regular
10608714,cfcc,A41,tiger
10608714,county,"Stanislaus, CA",tiger
10608714,name_base,Memorial,tiger
10608714,name_type,Dr,tiger
10608714,reviewed,no,tiger
10608804,highway,residential,regular
10608804,name,Brookshire Court,regular
10608804,cfcc,A41,tiger
10608804,county,"Stanislaus, CA",tiger
10608804,name_base,Brookshire,tiger
10608804,name_type,Ct,tiger
10608804,reviewed,no,tiger
10608807,highway,residential,regular
10608807,name,Camino del Rey,regular
10608807,cfcc,A41,tiger
10608807,county,"Stanislaus, CA",tiger
10608807,name_base,Camino del Rey,tiger
10608807,reviewed,no,tiger
10608807,separated,no,tiger
10608807,source,tiger_import_dch_v0.6_20070809,tiger
10608807,tlid,102628623,tiger
10608807,upload_uuid,bulk_upload.pl-25b768ae-0d11-4367-8a41-48e7b63fa9d2,tiger
10608810,highway,residential,regular
10608810,name,Marin Avenue,regular
10608810,cfcc,A41,tiger
10608810,county,"Stanislaus, CA",tiger
10608810,name_base,Marin,tiger
10608810,name_type,Ave,tiger
10608810,reviewed,no,tiger
10608831,highway,residential,regular
10608831,name,Almaden Way,regular
10608831,cfcc,A41,tiger
10608831,county,"Stanislaus, CA",tiger
10608831,name_base,Almaden,tiger
10608831,name_type,Way,tiger
10608831,reviewed,no,tiger
10608841,highway,residential,regular
10608841,name,Olivero Road,regular
10608841,cfcc,A41,tiger
10608841,county,"Stanislaus, CA",tiger
10608841,name_base,Olivero,tiger
10608841,name_type,Rd,tiger
10608841,reviewed,no,tiger
10608845,highway,residential,regular
10608845,name,Vanessa Court,regular
10608845,cfcc,A41,tiger
10608845,county,"Stanislaus, CA",tiger
10608845,name_base,Vanessa,tiger
10608845,name_type,Ct,tiger
10608845,reviewed,no,tiger
10608887,highway,residential,regular
10608887,name,Thomas Street,regular
10608887,cfcc,A41,tiger
10608887,county,"Stanislaus, CA",tiger
10608887,name_base,Thomas,tiger
10608887,name_type,St,tiger
10608887,reviewed,no,tiger
10608893,highway,residential,regular
10608893,name,Skybright Drive,regular
10608893,cfcc,A41,tiger
10608893,county,"Stanislaus, CA",tiger
10608893,name_base,Skybright,tiger
10608893,name_type,Dr,tiger
10608893,reviewed,no,tiger
10608893,separated,no,tiger
10608893,source,tiger_import_dch_v0.6_20070809,tiger
10608893,tlid,102641887,tiger
10608894,highway,residential,regular
10608894,name,Richland Avenue,regular
10608894,cfcc,A41,tiger
10608894,county,"Stanislaus, CA",tiger
10608894,name_base,Richland,tiger
10608894,name_type,Ave,tiger
10608894,reviewed,no,tiger
10608903,highway,residential,regular
10608903,name,Winding Brook Court,regular
10608903,cfcc,A41,tiger
10608903,county,"Stanislaus, CA",tiger
10608903,name_base,Winding Brook,tiger
10608903,name_type,Ct,tiger
10608903,reviewed,no,tiger
10608921,highway,residential,regular
10608921,name,8th Street,regular
10608921,cfcc,A41,tiger
10608921,county,"Stanislaus, CA",tiger
10608921,name_base,8th,tiger
10608921,name_type,St,tiger
10608921,reviewed,no,tiger
10608923,highway,residential,regular
10608923,name,8th Street,regular
10608923,cfcc,A41,tiger
10608923,county,"Stanislaus, CA",tiger
10608923,name_base,8th,tiger
10608923,name_type,St,tiger
10608923,reviewed,no,tiger
10608939,highway,residential,regular
10608939,name,Margaret Way,regular
10608939,cfcc,A41,tiger
10608939,county,"Stanislaus, CA",tiger
10608939,name_base,Margaret,tiger
10608939,name_type,Way,tiger
10608939,reviewed,no,tiger
10609003,highway,residential,regular
10609003,name,Glenn Avenue,regular
10609003,cfcc,A41,tiger
10609003,county,"Stanislaus, CA",tiger
10609003,name_base,Glenn,tiger
10609003,name_type,Ave,tiger
10609003,reviewed,no,tiger
10609004,highway,residential,regular
10609004,name,Glenn Avenue,regular
10609004,cfcc,A41,tiger
10609004,county,"Stanislaus, CA",tiger
10609004,name_base,Glenn,tiger
10609004,name_type,Ave,tiger
10609004,reviewed,no,tiger
10609015,highway,residential,regular
10609015,name,Bridgewater Drive,regular
10609015,cfcc,A41,tiger
10609015,county,"Stanislaus, CA",tiger
10609015,name_base,Bridgewater,tiger
10609015,name_type,Dr,tiger
10609015,reviewed,no,tiger
10609029,highway,residential,regular
10609029,name,West Hatch Road,regular
10609029,cfcc,A41,tiger
10609029,county,"Stanislaus, CA",tiger
10609029,name_base,Hatch,tiger
10609029,name_direction_prefix,W,tiger
10609029,name_type,Rd,tiger
10609029,reviewed,no,tiger
10609071,highway,residential,regular
10609071,name,Parducci Drive,regular
10609071,cfcc,A41,tiger
10609071,county,"Stanislaus, CA",tiger
10609071,name_base,Parducci,tiger
10609071,name_type,Dr,tiger
10609071,reviewed,no,tiger
10609099,highway,residential,regular
10609099,name,Flower Garden Court,regular
10609099,cfcc,A41,tiger
10609099,county,"Stanislaus, CA",tiger
10609099,name_base,Flower Garden,tiger
10609099,name_type,Ct,tiger
10609099,reviewed,no,tiger
10609105,highway,residential,regular
10609105,name,Kimball Hill Drive,regular
10609105,cfcc,A41,tiger
10609105,county,"Stanislaus, CA",tiger
10609105,name_base,Kimball Hill,tiger
10609105,name_type,Dr,tiger
10609105,reviewed,no,tiger
10609162,highway,residential,regular
10609162,name,Waldo Court,regular
10609162,cfcc,A41,tiger
10609162,county,"Stanislaus, CA",tiger
10609162,name_base,Waldo,tiger
10609162,name_type,Ct,tiger
10609162,reviewed,no,tiger
10609167,highway,residential,regular
10609167,name,West Don Pedro Road,regular
10609167,cfcc,A41,tiger
10609167,county,"Stanislaus, CA",tiger
10609167,name_base,Don Pedro,tiger
10609167,name_direction_prefix,W,tiger
10609167,name_type,Rd,tiger
10609167,reviewed,no,tiger
10609172,highway,residential,regular
10609172,name,Evans Road,regular
10609172,cfcc,A41,tiger
10609172,county,"Stanislaus, CA",tiger
10609172,name_base,Evans,tiger
10609172,name_type,Rd,tiger
10609172,reviewed,no,tiger
10609189,highway,residential,regular
10609189,name,Brixham Court,regular
10609189,cfcc,A41,tiger
10609189,county,"Stanislaus, CA",tiger
10609189,name_base,Brixham,tiger
10609189,name_type,Ct,tiger
10609189,reviewed,no,tiger
10609208,highway,residential,regular
10609208,name,Gondring Road,regular
10609208,cfcc,A41,tiger
10609208,county,"Stanislaus, CA",tiger
10609208,name_base,Gondring,tiger
10609208,name_type,Rd,tiger
10609208,reviewed,no,tiger
10609227,highway,residential,regular
10609227,name,Boulder Falls Court,regular
10609227,cfcc,A41,tiger
10609227,county,"Stanislaus, CA",tiger
10609227,name_base,Boulder Falls,tiger
10609227,name_type,Ct,tiger
10609227,reviewed,no,tiger
10609302,highway,residential,regular
10609302,name,Laurelwood Court,regular
10609302,cfcc,A41,tiger
10609302,county,"Stanislaus, CA",tiger
10609302,name_base,Laurelwood,tiger
10609302,name_type,Ct,tiger
10609302,reviewed,no,tiger
10609310,highway,residential,regular
10609310,name,Kinser Road,regular
10609310,cfcc,A41,tiger
10609310,county,"Stanislaus, CA",tiger
10609310,name_base,Kinser,tiger
10609310,name_type,Rd,tiger
10609310,reviewed,no,tiger
10609344,highway,residential,regular
10609344,name,Poplar Street,regular
10609344,cfcc,A41,tiger
10609344,county,"Stanislaus, CA",tiger
10609344,name_base,Poplar,tiger
10609344,name_type,St,tiger
10609344,reviewed,no,tiger
10609366,highway,residential,regular
10609366,name,Cribari Drive,regular
10609366,cfcc,A41,tiger
10609366,county,"Stanislaus, CA",tiger
10609366,name_base,Cribari,tiger
10609366,name_type,Dr,tiger
10609366,reviewed,no,tiger
10609371,highway,residential,regular
10609371,name,Southwood Drive,regular
10609371,cfcc,A41,tiger
10609371,county,"Stanislaus, CA",tiger
10609371,name_base,Southwood,tiger
10609371,name_type,Dr,tiger
10609371,reviewed,no,tiger
10609371,separated,no,tiger
10609371,source,tiger_import_dch_v0.6_20070809,tiger
10609371,tlid,102591984:102592006:102592008,tiger
10609402,highway,residential,regular
10609402,name,Twin Bridges Drive,regular
10609402,cfcc,A41,tiger
10609402,county,"Stanislaus, CA",tiger
10609402,name_base,Twin Bridges,tiger
10609402,name_type,Dr,tiger
10609402,reviewed,no,tiger
10609433,highway,residential,regular
10609433,name,Starboard Way,regular
10609433,cfcc,A41,tiger
10609433,county,"Stanislaus, CA",tiger
10609433,name_base,Starboard,tiger
10609433,name_type,Way,tiger
10609433,reviewed,no,tiger
10609530,highway,residential,regular
10609530,name,Yuma Avenue,regular
10609530,cfcc,A41,tiger
10609530,county,"Stanislaus, CA",tiger
10609530,name_base,Yuma,tiger
10609530,name_type,Ave,tiger
10609530,reviewed,no,tiger
10609570,highway,residential,regular
10609570,name,Ambleside Court,regular
10609570,cfcc,A41,tiger
10609570,county,"Stanislaus, CA",tiger
10609570,name_base,Ambleside,tiger
10609570,name_type,Ct,tiger
10609570,reviewed,no,tiger
10609589,highway,residential,regular
10609589,name,Lynley Drive,regular
10609589,cfcc,A41,tiger
10609589,county,"Stanislaus, CA",tiger
10609589,name_base,Lynley,tiger
10609589,name_type,Dr,tiger
10609589,reviewed,no,tiger
10609589,separated,no,tiger
10609589,source,tiger_import_dch_v0.6_20070809,tiger
10609589,tlid,102592148,tiger
10609590,highway,residential,regular
10609590,name,Lynley Drive,regular
10609590,cfcc,A41,tiger
10609590,county,"Stanislaus, CA",tiger
10609590,name_base,Lynley,tiger
10609590,name_type,Dr,tiger
10609590,reviewed,no,tiger
10609591,highway,residential,regular
10609591,name,Lynley Drive,regular
10609591,cfcc,A41,tiger
10609591,county,"Stanislaus, CA",tiger
10609591,name_base,Lynley,tiger
10609591,name_type,Dr,tiger
10609591,reviewed,no,tiger
10609678,highway,residential,regular
10609678,name,Weathervane Lane,regular
10609678,cfcc,A41,tiger
10609678,county,"Stanislaus, CA",tiger
10609678,name_base,Weathervane,tiger
10609678,name_type,Ln,tiger
10609678,reviewed,no,tiger
10609697,highway,residential,regular
10609697,name,Almond Grove Lane,regular
10609697,cfcc,A41,tiger
10609697,county,"Stanislaus, CA",tiger
10609697,name_base,Almond Grove,tiger
10609697,name_type,Ln,tiger
10609697,reviewed,no,tiger
10609701,highway,residential,regular
10609701,name,Lynne Renee Court,regular
10609701,cfcc,A41,tiger
10609701,county,"Stanislaus, CA",tiger
10609701,name_base,Lynne Renee,tiger
10609701,name_type,Ct,tiger
10609701,reviewed,no,tiger
10609792,highway,residential,regular
10609792,name,Marguerite Way,regular
10609792,cfcc,A41,tiger
10609792,county,"Stanislaus, CA",tiger
10609792,name_base,Marguerite,tiger
10609792,name_type,Way,tiger
10609792,reviewed,no,tiger
10609797,highway,residential,regular
10609797,name,Angelica Court,regular
10609797,cfcc,A41,tiger
10609797,county,"Stanislaus, CA",tiger
10609797,name_base,Angelica,tiger
10609797,name_type,Ct,tiger
10609797,reviewed,no,tiger
10609797,separated,no,tiger
10609797,source,tiger_import_dch_v0.6_20070809,tiger
10609797,tlid,102643239,tiger
10609843,highway,residential,regular
10609843,name,Dalby Court,regular
10609843,cfcc,A41,tiger
10609843,county,"Stanislaus, CA",tiger
10609843,name_base,Dalby,tiger
10609843,name_type,Ct,tiger
10609843,reviewed,no,tiger
10609879,highway,residential,regular
10609879,name,Bing Lane,regular
10609879,cfcc,A41,tiger
10609879,county,"Stanislaus, CA",tiger
10609879,name_base,Bing,tiger
10609879,name_type,Ln,tiger
10609879,reviewed,no,tiger
10609881,highway,residential,regular
10609881,name,Eureka Street,regular
10609881,cfcc,A41,tiger
10609881,county,"Stanislaus, CA",tiger
10609881,name_base,Eureka,tiger
10609881,name_type,St,tiger
10609881,reviewed,no,tiger
10609886,highway,residential,regular
10609886,name,Southlawn Drive,regular
10609886,cfcc,A41,tiger
10609886,county,"Stanislaus, CA",tiger
10609886,name_base,Southlawn,tiger
10609886,name_type,Dr,tiger
10609886,reviewed,no,tiger
10609886,separated,no,tiger
10609886,source,tiger_import_dch_v0.6_20070809,tiger
10609886,tlid,102641694,tiger
10609890,highway,residential,regular
10609890,name,Hil-Mor Drive,regular
10609890,cfcc,A41,tiger
10609890,county,"Stanislaus, CA",tiger
10609890,name_base,Hil-Mor,tiger
10609890,name_type,Dr,tiger
10609890,reviewed,no,tiger
10609905,highway,residential,regular
10609905,name,Robnell Way,regular
10609905,cfcc,A41,tiger
10609905,county,"Stanislaus, CA",tiger
10609905,name_base,Robnell,tiger
10609905,name_type,Way,tiger
10609905,reviewed,no,tiger
10609931,highway,residential,regular
10609931,name,3rd Street,regular
10609931,cfcc,A41,tiger
10609931,county,"Stanislaus, CA",tiger
10609931,name_base,3rd,tiger
10609931,name_type,St,tiger
10609931,reviewed,no,tiger
10609935,highway,residential,regular
10609935,name,3rd Street,regular
10609935,cfcc,A41,tiger
10609935,county,"Stanislaus, CA",tiger
10609935,name_base,3rd,tiger
10609935,name_type,St,tiger
